file,test results,test results background,test results shared distribution,adj_test,adj_background,adj_dist,result
OG0007102,1.429131782415549e-6,0.5,6.200703146521658e-4,4.389693228199142e-6,0.5,0.0032300297400270268,Selection associated with trait
OG0007103,0.5,1.873390200113345e-4,0.8264926237058996,0.5,5.060313572633991e-4,1,No evidence of episodic diversifying selection on test branches
OG0007104,3.885780586188048e-16,0,0.4647411900166372,2.0120636870416962e-15,0,0.9671972713239403,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007105,0,1.840527730223585e-12,0,0,1.1258782191657045e-11,0,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0007106,0.5,0.4925738229003425,0.996592150936251,0.5,0.5,1,No significant signals
OG0007107,0.02756861119345716,3.494829376954334e-5,0.9632857782950318,0.06853017545881465,1.0268874928623784e-4,1,No evidence of episodic diversifying selection on test branches
OG0007108,0.5,3.739397680391221e-12,0.8795826302538027,0.5,2.2261743882988395e-11,1,No evidence of episodic diversifying selection on test branches
OG0007109,3.375077994860476e-14,3.371211731995061e-8,1.336976891974651e-6,1.5544726917880237e-13,1.3888623238086115e-7,1.0871403095343596e-5,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0007110,0.5,0.5,0.9986262037379646,0.5,0.5,1,No significant signals
OG0007111,0.5,0.2223099740901865,0.8145825748830668,0.5,0.3573118589678725,1,No significant signals
OG0007112,0.5,0.5,0.7815776115342327,0.5,0.5,1,No significant signals
OG0007113,0,0.5,6.723752055126653e-8,0,0.5,6.570629404040341e-7,Selection associated with trait
OG0007114,0.5,0.5,0.9248683656636536,0.5,0.5,1,No significant signals
OG0007115,0.5,5.648914669365013e-11,0.03829993694799561,0.5,2.9820214588341003e-10,0.12675977604628713,No evidence of episodic diversifying selection on test branches
OG0007116,0.05138218442916331,0.005821678341101366,0.6663531805138146,0.12479147510002454,0.012827226197424157,1,No significant signals
OG0007117,0.07653335809800271,0.002299976173252671,0.03599610638579509,0.18185122480627705,0.005373637053842089,0.12000548082771995,No evidence of episodic diversifying selection on test branches
OG0007118,0.4984837302158932,0.09272497302115978,0.4180736263716267,0.5,0.16466708997078733,0.8997961384083164,No significant signals
OG0007120,0.5,5.871563363124555e-6,0.07003044481990583,0.5,1.8891874993156512e-5,0.21366557398766062,No evidence of episodic diversifying selection on test branches
OG0007121,0.5,0.5,0.992716866562795,0.5,0.5,1,No significant signals
OG0007122,0.5,0.01198863010667472,0.7505623944368895,0.5,0.025271752374673266,1,No significant signals
OG0007123,0.4629721375685569,0.058545216815722,0.221283528954012,0.5,0.10861942195177189,0.5537198697960092,No significant signals
OG0007124,0.5,0.5,1,0.5,0.5,1,No significant signals
OG0007125,1.324658993606675e-9,0,1,4.752543111168319e-9,0,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007126,0.5,0.006796093132322378,0.3003161752845483,0.5,0.014830950471039873,0.7046942629578951,No significant signals
OG0007127,0.5,0.002174769461516735,0.9506231100374369,0.5,0.0050975937513323575,1,No evidence of episodic diversifying selection on test branches
OG0007128,0.5,0.1925677743106857,0.9016028201646094,0.5,0.31647837453444116,1,No significant signals
OG0007129,0.5,4.387341122125132e-6,0.03065852479338882,0.5,1.4302171059263123e-5,0.10429673976024109,No evidence of episodic diversifying selection on test branches
OG0007130,0.5,0,0.9381384966507255,0.5,0,1,No evidence of episodic diversifying selection on test branches
OG0007131,0,1.414979244884762e-13,0.9265737523524573,0,9.529945683497373e-13,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007132,0,0,9.32698362987594e-13,0,0,1.7056180190667647e-11,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0007133,0.5,0.00613652401568382,0.9395783124352542,0.5,0.013479825181943067,1,No significant signals
OG0007134,0.5,5.218048215738236e-15,0.7152546204435318,0.5,4.0347941065137404e-14,1,No evidence of episodic diversifying selection on test branches
OG0007135,0.5,0.010327084660051,0.9944449668635508,0.5,0.022010122899759545,1,No significant signals
OG0007136,0.5,4.745968640339493e-4,0.9164308435771636,0.5,0.0012181834816245994,1,No evidence of episodic diversifying selection on test branches
OG0007137,0,0.5,3.551434315074431e-6,0,0.5,2.7170196507559725e-5,Selection associated with trait
OG0007138,0,0,3.430633555012719e-11,0,0,5.153679662885658e-10,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0007139,0,0.422702662049065,5.439606542978481e-10,0,0.5,6.8632473820287446e-9,Selection associated with trait
OG0007140,0.2909202004366426,0.5,0.9178965261390233,0.5,0.5,1,No significant signals
OG0007141,0,2.720046410331634e-15,1.555528154857377e-4,0,2.1650470417589167e-14,9.103092805584288e-4,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0007142,0.5,2.916373622819934e-4,0.8976860168806985,0.5,7.662663401819699e-4,1,No evidence of episodic diversifying selection on test branches
OG0007143,0.5,0.5,1,0.5,0.5,1,No significant signals
OG0007145,0,0.5,0,0,0.5,0,Selection associated with trait
OG0007146,0.5,0.005168733168660455,0.8513107364660152,0.5,0.011502587703709584,1,No significant signals
OG0007147,0.5,1.475027656683281e-6,0.4674716655323817,0.5,5.063580090348784e-6,0.9714803157119838,No evidence of episodic diversifying selection on test branches
OG0007148,0.5,2.181119396205133e-8,0.0219985424475142,0.5,9.11569089985829e-8,0.07745059542447323,No evidence of episodic diversifying selection on test branches
OG0007149,0.5,0.3468778289105833,0.9969956325238685,0.5,0.5,1,No significant signals
OG0007150,0.5,3.501535910827025e-5,0.8469856225972295,0.5,1.0285094298559353e-4,1,No evidence of episodic diversifying selection on test branches
OG0007151,0.5,4.567846101366513e-12,0.2965527290799059,0.5,2.691644460003055e-11,0.6973735907934412,No evidence of episodic diversifying selection on test branches
OG0007152,7.889022367135734e-5,0.3048180987841538,0.003843546809650156,2.2115797502694873e-4,0.4690508219884688,0.01674164007339073,Selection associated with trait. No difference between FG-BG dist
OG0007153,0.2335997499098184,5.220271298050361e-4,0.03570966945780707,0.5,0.0013336077692749934,0.11918806887187974,No evidence of episodic diversifying selection on test branches
OG0007155,0.1656091455082197,0.002435288942022051,0.930549408411316,0.3722769899546806,0.005663827354292229,1,No evidence of episodic diversifying selection on test branches
OG0007156,0.5,0.5,0.9999937579574313,0.5,0.5,1,No significant signals
OG0007157,0.5,0.2878060329374436,0.6343050424142963,0.5,0.4465624749037028,1,No significant signals
OG0007158,0.5,0,0.6033492131623021,0.5,0,1,No evidence of episodic diversifying selection on test branches
OG0007159,0,0.5,7.771561172376096e-16,0,0.5,1.897574429356507e-14,Selection associated with trait
OG0007160,0.5,0.07254759868923083,0.9936338252482866,0.5,0.13219310183692512,1,No significant signals
OG0007161,0.5,0.5,0.9708922872273005,0.5,0.5,1,No significant signals
OG0007162,0.5,0.5,0.8648708527758895,0.5,0.5,1,No significant signals
OG0007163,0,0.4350250969884278,4.375798267064468e-7,0,0.5,3.815836959649377e-6,Selection associated with trait
OG0007164,0.5,6.296838020836137e-6,0.2037951704109713,0.5,2.017781588340393e-5,0.5186425534710215,No evidence of episodic diversifying selection on test branches
OG0007165,0.5,0.1931343563051286,0.9319460630366598,0.5,0.3171222959751571,1,No significant signals
OG0007166,0.5,3.91631171936524e-13,0.3609707674016956,0.5,2.5409124239115197e-12,0.8096251981805912,No evidence of episodic diversifying selection on test branches
OG0007167,0.5,7.75035357693965e-4,0.9283603517545655,0.5,0.0019337957629508603,1,No evidence of episodic diversifying selection on test branches
OG0007168,1.310063169057685e-14,0.5,4.515714158304096e-5,6.171536711626094e-14,0.5,2.899422986976289e-4,Selection associated with trait
OG0007169,0.5,0.5,0.75661349783263665,0.5,0.5,1,No significant signals
OG0007170,3.275651096713572e-4,0.5,0.391371742225606,8.923112415560416e-4,0.5,0.8590555233252857,Selection associated with trait. No difference between FG-BG dist
OG0007171,1.649770010603291e-6,1.729915055619924e-4,0.8684598802484073,5.053076484773614e-6,4.6888379306171045e-4,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007172,0.5,0.5,0.6801647444794838,0.5,0.5,1,No significant signals
OG0007173,0,0.5,5.297873251208784e-12,0,0.5,8.831147181053411e-11,Selection associated with trait
OG0007174,0,0.5,0,0,0.5,0,Selection associated with trait
OG0007175,0,1.435657928095524e-4,1.528599863919178e-4,0,3.92688006334238e-4,8.970821679384858e-4,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0007176,0.5,1.269065652564905e-8,0.5181084799081045,0.5,5.4349115990279625e-8,1,No evidence of episodic diversifying selection on test branches
OG0007177,0.5,0.5,0.9999994559768591,0.5,0.5,1,No significant signals
OG0007178,0,0.2003718110018131,0,0,0.32720852633076786,0,Selection associated with trait
OG0007179,0.5,0.5,0.9981794028403762,0.5,0.5,1,No significant signals
OG0007181,0.5,0.001702976360118902,0.1376163213201456,0.5,0.004055329420195232,0.3751347261727212,No evidence of episodic diversifying selection on test branches
OG0007182,0.5,0.5,0.926115943861989,0.5,0.5,1,No significant signals
OG0007183,0.5,0.004754666073390146,0.332863927434226,0.5,0.010635727877198912,0.7612040055236973,No significant signals
OG0007184,0,0,1,0,0,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007185,0.5,0.5,0.9838239828767826,0.5,0.5,1,No significant signals
OG0007186,0.001989714744457527,1.180799998168336e-6,0.8192094017791826,0.005226317395441771,4.100630762869846e-6,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007187,0.5,0.5,0.9999999497770037,0.5,0.5,1,No significant signals
OG0007188,0.5,0.1140017349403459,0.904121954221565,0.5,0.19763340769258367,1,No significant signals
OG0007190,0.5,0.4471242965569465,0.9737177566223973,0.5,0.5,1,No significant signals
OG0007191,0.5,0.3335757541565118,0.9866574864905792,0.5,0.5,1,No significant signals
OG0007192,0.5,0.3411284632803434,0.9898352192096355,0.5,0.5,1,No significant signals
OG0007193,0.5,1.588775555561028e-9,0.5095626688122427,0.5,7.325269423193081e-9,1,No evidence of episodic diversifying selection on test branches
OG0007194,0.5,0.5,0.9999999554324308,0.5,0.5,1,No significant signals
OG0007195,0,0.5,8.662789374724866e-10,0,0.5,1.0727008328587877e-8,Selection associated with trait
OG0007196,0.5,0.03554869794215393,0.9578517730340607,0.5,0.06882647169144299,1,No significant signals
OG0007197,0.5,0.006189064725817095,0.7284146517200818,0.5,0.01357803417954507,1,No significant signals
OG0007198,0,0,3.249622793077833e-13,0,0,6.1501594695193576e-12,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0007199,0.5,0.4054304019668531,0.9999376380452388,0.5,0.5,1,No significant signals
OG0007200,2.720253511158122e-4,2.949628197246312e-8,1,7.435874309277389e-4,1.2198176151589234e-7,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007202,0,2.988113642077295e-7,7.616129948928574e-13,0,1.1149792961483423e-6,1.4106114187460017e-11,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0007203,5.274114478481806e-13,2.609111568275257e-4,0.008105317986729199,2.266535661848304e-12,6.901366821425062e-4,0.03231687962694053,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007204,0.5,2.997586535657959e-7,0.7258014243938884,0.5,1.1180327061567638e-6,1,No evidence of episodic diversifying selection on test branches
OG0007205,0,0.5,0,0,0.5,0,Selection associated with trait
OG0007206,0.5,1.046998765463769e-9,0.1367149959003635,0.5,4.916243390595855e-9,0.3734779654788373,No evidence of episodic diversifying selection on test branches
OG0007207,1.491290424482372e-11,1.038315722290406e-7,0.01654966080717102,5.894439306617967e-11,4.035928556418493e-7,0.06088814086441358,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007208,0.5,6.211672150679415e-4,0.6127724070923991,0.5,0.0015683884125280852,1,No evidence of episodic diversifying selection on test branches
OG0007209,0.5,0.1610189845042794,0.9875948244471687,0.5,0.27032976131766295,1,No significant signals
OG0007210,0.1703507470304146,0.05844683384306726,0.9606383555750253,0.38204405569460126,0.10846010613395568,1,No significant signals
OG0007211,0.5,1.759536567552678e-5,0.3299638036597221,0.5,5.3816735947588604e-5,0.7558268401863131,No evidence of episodic diversifying selection on test branches
OG0007212,0.5,0.1914948399923004,0.8299848893065235,0.5,0.3150270019080015,1,No significant signals
OG0007213,0.5,5.218809092266685e-6,0.3119175037427422,0.5,1.6923864647663215e-5,0.7231080295378682,No evidence of episodic diversifying selection on test branches
OG0007214,0.3878668660806318,0.04719935719113755,0.7517671744850665,0.5,0.08913377519232686,1,No significant signals
OG0007215,0.330324328257795,1.552967320313514e-4,1.776397917652162e-9,0.5,4.2264115329599804e-4,2.1064045349123036e-8,No evidence of episodic diversifying selection on test branches
OG0007216,0.5,0.5,0.9853283762420435,0.5,0.5,1,No significant signals
OG0007217,0.1647397413076354,0.01000800758687931,0.669704668330031,0.3704186971866624,0.021366849695337402,1,No significant signals
OG0007218,0,0,1,0,0,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007220,0.5,0.2849737390238862,0.64185280432813,0.5,0.44267963617545614,1,No significant signals
OG0007221,0.5,0.5,0.4880761025643461,0.5,0.5,0.99991577807321,No significant signals
OG0007222,3.546068387094703e-4,0,1,9.641568625889863e-4,0,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007223,0.5,0.5,0.9936363091047608,0.5,0.5,1,No significant signals
OG0007224,0.5,7.41789718594621e-6,0.3363305256992267,0.5,2.3535260910608254e-5,0.7673895753516444,No evidence of episodic diversifying selection on test branches
OG0007225,0.5,0.5,1,0.5,0.5,1,No significant signals
OG0007226,0.5,0.5,0.9680786429202853,0.5,0.5,1,No significant signals
OG0007227,0.5,0,0.3190978106642463,0.5,0,0.7362096946600178,No evidence of episodic diversifying selection on test branches
OG0007228,5.551115123125783e-17,0.02347428836065035,0.1225614052484322,3.0016884521056947e-16,0.04705715344822323,0.3410472747009343,Selection associated with trait. No difference between FG-BG dist
OG0007229,0.5,1.403321903126198e-13,0.7791562393405661,0.5,9.458782469905043e-13,1,No evidence of episodic diversifying selection on test branches
OG0007230,0,2.34257058195908e-13,0.2303990386549721,0,1.5464890940153316e-12,0.5719068920565,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007231,0.002624912249764078,5.551115123125783e-17,0.992534776173163,0.006853234753299707,5.017420843300759e-16,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007232,0.5,0.04249698582761263,0.9962681819464178,0.5,0.08103032845440966,1,No significant signals
OG0007233,0,0.5,1.15964486846476e-6,0,0.5,9.527774142040321e-6,Selection associated with trait
OG0007234,3.798714577896156e-7,7.584341810198958e-4,2.657077856937917e-5,1.2021634889085024e-6,0.0018961948315778644,1.7812491000725338e-4,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0007235,0.5,6.13620265710324e-13,0.9607288736044578,0.5,3.916686644460301e-12,1,No evidence of episodic diversifying selection on test branches
OG0007236,1.711438102347529e-9,8.256319624890263e-4,0.002814376352928138,6.094800933093008e-9,0.0020517711728368347,0.01265958185115781,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007237,2.775557561562891e-16,0.04372534387300048,0.006392103308210717,1.4466947049685591e-15,0.08313474022618296,0.026143543576383196,Selection associated with trait. No difference between FG-BG dist
OG0007238,1.665334536937735e-15,0.309630967371558,0.001103579832592905,8.305592500676804e-15,0.4755282114062127,0.005435130675520056,Selection associated with trait
OG0007239,0.5,0.00207237246584574,0.8884301661112705,0.5,0.004874714934586397,1,No evidence of episodic diversifying selection on test branches
OG0007240,0.5,0,0.120892328149997,0.5,0,0.3374862159111671,No evidence of episodic diversifying selection on test branches
OG0007241,0,0,1.072285926717598e-9,0,0,1.3054177546050757e-8,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0007242,0.5,0.5,1,0.5,0.5,1,No significant signals
OG0007248,1.561758833368287e-9,0.1103259794344279,2.638256877407485e-6,5.577802046821719e-9,0.19195214567194321,2.0639359759357474e-5,Selection associated with trait
OG0007249,0.5,0.5,0.9981927822213681,0.5,0.5,1,No significant signals
OG0007250,0.5,0.2417405573517297,0.92679411873056,0.5,0.38412596720894465,1,No significant signals
OG0007251,6.328271240363392e-15,0.4788921619365118,4.264598674197373e-10,3.0356090266447085e-14,0.5,5.492651011581401e-9,Selection associated with trait
OG0007253,0,0.08045969141426795,4.017608468132039e-11,0,0.14466388823457263,5.973349948845371e-10,Selection associated with trait
OG0007254,0.5,0.5,0.8159128357944245,0.5,0.5,1,No significant signals
OG0007255,0.5,0.5,0.9910099923967736,0.5,0.5,1,No significant signals
OG0007256,0.5,0.1021453557892201,0.9973681935458947,0.5,0.17952066990692614,1,No significant signals
OG0007257,0.4390048443252282,0.5,0.9183281212019636,0.5,0.5,1,No significant signals
OG0007258,0.5,5.712940535307354e-6,0.02261330706914444,0.5,1.8429389117991866e-5,0.07945364640265262,No evidence of episodic diversifying selection on test branches
OG0007259,0.4214635924417255,0.370520258309384,0.8540104148985045,0.5,0.5,1,No significant signals
OG0007260,1.995880729532828e-5,5.172280353282765e-5,0.8886046129266288,5.7802519758070676e-5,1.4919576073961732e-4,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007261,0.5,1.065258992127838e-12,0.01470435712357043,0.5,6.647706942954715e-12,0.05486757104912117,No evidence of episodic diversifying selection on test branches
OG0007262,0.5,0.4611348789339464,0.9079217100768828,0.5,0.5,1,No significant signals
OG0007263,0.5,0.2214495973724054,0.9021578585854719,0.5,0.3563254334553574,1,No significant signals
OG0007264,0.5,0.02260591927210442,8.091808055721295e-6,0.5,0.04551640145193986,5.85963176499517e-5,No significant signals
OG0007265,0.5,0.0750318068125963,0.8389045685562453,0.5,0.13614731033108327,1,No significant signals
OG0007266,0.4329059285168168,0,0.003526532502546087,0.5,0,0.01554831319026932,No evidence of episodic diversifying selection on test branches
OG0007267,0.5,0.02328921763221431,0.7670507382086043,0.5,0.04677269194532753,1,No significant signals
OG0007268,0.5,0.05777076879122212,0.9876938853398098,0.5,0.10734341347959557,1,No significant signals
OG0007269,0.5,0.5,0.5789392496698034,0.5,0.5,1,No significant signals
OG0007270,2.237528551329859e-9,0.5,2.102873430942509e-12,7.919517142885757e-9,0.5,3.660182108315194e-11,Selection associated with trait
OG0007271,0.00245592558573654,1.952951206807274e-6,0.3234375462843674,0.006419771706020606,6.597108753158789e-6,0.7444388346237112,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007272,0,7.585093934614484e-7,9.637656749328372e-7,0,2.6934696528159915e-6,8.017198531974888e-6,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0007273,0.5,0.0576033534465531,0.9899779489828927,0.5,0.10712419388000907,1,No significant signals
OG0007274,0.5,0,7.658675418298344e-7,0.5,0,6.514759423533861e-6,No evidence of episodic diversifying selection on test branches
OG0007275,0,2.05391259555654e-15,1,0,1.6530468317812524e-14,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007276,0.5,0.3727162746510756,0.9548847947702722,0.5,0.5,1,No significant signals
OG0007277,0.5,0,1.462044664766182e-4,0.5,0,8.603532351794478e-4,No evidence of episodic diversifying selection on test branches
OG0007278,0.5,0.5,0.8891713178838473,0.5,0.5,1,No significant signals
OG0007279,0.4934563608470841,0.5,0.9797822454744977,0.5,0.5,1,No significant signals
OG0007280,1.622590950489666e-13,0.5,0.001068333992722104,7.164859072259004e-13,0.5,0.005267530744547894,Selection associated with trait
OG0007281,0.3849904232824111,0,0.03689446737147839,0.5,0,0.12271728441134869,No evidence of episodic diversifying selection on test branches
OG0007282,0.07090676129415568,0.03454548065248159,0.6041167455389607,0.16894442190702075,0.06709393374315717,1,No significant signals
OG0007283,0.1252012456638573,0.001506814511867349,0.9864297491063438,0.287481959579951,0.0036080298864271223,1,No evidence of episodic diversifying selection on test branches
OG0007284,0,0.5,1.187316911455127e-11,0,0.5,1.888378529998723e-10,Selection associated with trait
OG0007285,1.10245146345278e-13,3.308352025666039e-8,0.009578176745258848,4.930881984111815e-13,1.363613664216511e-7,0.03763537444601256,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007286,0,0.1026105967420316,1.850690711791003e-10,0,0.1801556922341361,2.479410678485999e-9,Selection associated with trait
OG0007287,0.5,0.001939143078729721,0.7090398908013097,0.5,0.004582467886158458,1,No evidence of episodic diversifying selection on test branches
OG0007288,7.870371021567735e-11,2.186915628160646e-5,0.9771539514495396,3.0079530870788854e-10,6.602641819887315e-5,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007289,0.5,0.4560001235423874,0.9936792317780814,0.5,0.5,1,No significant signals
OG0007290,0.2796615670479677,0.4832084931420504,1,0.5,0.5,1,No significant signals
OG0007291,0.5,0.451691720346494,0.9880660193198221,0.5,0.5,1,No significant signals
OG0007292,0.5,0.2209823143302534,0.9994391087773149,0.5,0.3557056082849836,1,No significant signals
OG0007293,3.472736827911382e-4,5.860867346996201e-13,0.7540106241909824,9.448111369848041e-4,3.751993955964777e-12,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007294,0.5,0.5,0.9860139524909302,0.5,0.5,1,No significant signals
OG0007295,0.5,0.1678091705060167,0.8760884117813404,0.5,0.2801559880481804,1,No significant signals
OG0007296,9.710270920670894e-10,0.02919394720109841,0.2025343776840248,3.501190862744397e-9,0.05735565148212172,0.5161917041355857,Selection associated with trait. No difference between FG-BG dist
OG0007297,6.008421538084008e-11,6.994405055138486e-15,0.01080161841638172,2.3044689332793e-10,5.322871204384583e-14,0.041817073887091,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007298,6.154544696768127e-6,0.02284801565221634,0.003858483254656209,1.8282245864148775e-5,0.045971819794199446,0.016789825728594387,Selection associated with trait. No difference between FG-BG dist
OG0007299,0.5,0.5,0.3147253783171661,0.5,0.5,0.7282540254279755,No significant signals
OG0007300,0,0,0.05435804173420455,0,0,0.17265500393993588,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007301,5.551115123125783e-17,0.02028924095077089,4.218266362909784e-5,3.0016884521056947e-16,0.041196331825083636,2.7245851589941883e-4,Selection associated with trait
OG0007302,0.5,0.5,0.9999991521431741,0.5,0.5,1,No significant signals
OG0007303,0,0.5,1.831671843088856e-7,0,0.5,1.6890352697759791e-6,Selection associated with trait
OG0007304,2.105593477352841e-12,0.5,6.351419390426827e-11,8.766226830785028e-12,0.5,9.069868744023021e-10,Selection associated with trait
OG0007305,0.5,0.4096599344987398,0.9850068890812833,0.5,0.5,1,No significant signals
OG0007306,0.5,0.5,0.977897227731459,0.5,0.5,1,No significant signals
OG0007307,0,0,2.323108372337401e-11,0,0,3.551446802719681e-10,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0007308,0.5,0.006964180532596065,0.9943756015987547,0.5,0.015171027106444508,1,No significant signals
OG0007309,0.5,0.005742150376686073,0.8817734603949663,0.5,0.012677778773590139,1,No significant signals
OG0007310,0.5,0.5,0.9990053138941998,0.5,0.5,1,No significant signals
OG0007311,0.5,0,0.002246500633943271,0.5,0,0.010335810772303755,No evidence of episodic diversifying selection on test branches
OG0007312,0,0.1067968582334229,8.457670649637539e-4,0,0.1867490754826124,0.004278429566741811,Selection associated with trait
OG0007313,0.5,2.322127323761691e-9,0.8950945125206629,0.5,1.0582649654240976e-8,1,No evidence of episodic diversifying selection on test branches
OG0007314,0,0.01380005802323542,0.213933482448176,0,0.028837729736114905,0.5385929206682514,Selection associated with trait. No difference between FG-BG dist
OG0007315,4.972011691251055e-11,4.350436856618289e-4,0.007409135590993543,1.9154398817672954e-10,0.0011223091271775991,0.02983808767149299,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007316,0,0.07676897957813289,0.002270496706124225,0,0.13886342132371784,0.010424081275786432,Selection associated with trait. No difference between FG-BG dist
OG0007317,0,0.02325927530655819,3.413592475354221e-8,0,0.046723383165062894,3.4810611266318105e-7,Selection associated with trait
OG0007319,0.004276541560459479,0.5,0.8608857351117747,0.011081931912126388,0.5,1,No significant signals
OG0007320,5.117070510290977e-5,3.878803733758929e-8,1,1.4506890826015414e-4,1.5889163877231755e-7,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007321,0.5,0.01110955368381961,0.9882947693030796,0.5,0.023561930837129527,1,No significant signals
OG0007322,0.5,0.5,0.9573024889985942,0.5,0.5,1,No significant signals
OG0007323,1.291224670851854e-6,0,0.04829615824281641,3.974550939965863e-6,0,0.15597283891532512,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007324,2.376121521763253e-11,0.2346119693925865,0.001170785277830544,9.306923339649288e-11,0.3741016465590397,0.005743274922600541,Selection associated with trait
OG0007326,1.521005543736464e-13,0,0.01871746981770139,6.743772917190624e-13,0,0.06757310636394655,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007327,0,0,1.380437519848954e-8,0,0,1.4736000519766912e-7,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0007328,0.5,0.04078454351801564,0.9928696110825445,0.5,0.07810879876583286,1,No significant signals
OG0007329,0,0.4436064978084266,6.978229105669698e-11,0,0.5,9.883544099337408e-10,Selection associated with trait
OG0007331,2.497229928455358e-6,0.4996207049525465,0.5744544265970606,7.6004174929252256e-6,0.5,1,Selection associated with trait. No difference between FG-BG dist
OG0007332,0.3097688090841629,0.002068240047540415,0.8501038996743856,0.5,0.004866315073854592,1,No evidence of episodic diversifying selection on test branches
OG0007333,0.5,0,0.01101721788087096,0.5,0,0.04253774814761224,No evidence of episodic diversifying selection on test branches
OG0007334,0,8.349719259211352e-4,8.077786270987986e-7,0,0.002073792737502693,6.798908173589713e-6,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0007335,0.5,2.481348460037225e-14,0.6187140530002063,0.5,1.8013675420102735e-13,1,No evidence of episodic diversifying selection on test branches
OG0007336,0.5,2.028744619466671e-4,0.8719511574754918,0.5,5.46292586565303e-4,1,No evidence of episodic diversifying selection on test branches
OG0007338,0.5,0.5,0.9760587122982309,0.5,0.5,1,No significant signals
OG0007339,1.57319157700897e-11,0,0.9790292068345788,6.201193537750683e-11,0,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007340,0.1318371797633072,0.5,0.8061294111369641,0.3017598822784121,0.5,1,No significant signals
OG0007341,0,1.760584159212764e-4,0,0,4.7660035890244345e-4,0,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0007342,0.5,1.041983166416571e-11,0.3551298383564654,0.5,5.910935920483533e-11,0.7989875671820866,No evidence of episodic diversifying selection on test branches
OG0007343,0.5,0.4674256175205981,1,0.5,0.5,1,No significant signals
OG0007344,0.5,0,0.04285162877114634,0.5,0,0.139901287453219,No evidence of episodic diversifying selection on test branches
OG0007345,0,0,0.01175256180506978,0,0,0.04501599899529158,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0007346,0.5,0.09456037151938346,0.9969692268976745,0.5,0.1674804455108328,1,No significant signals
OG0007347,0.1715303895625275,0.1964659593909266,0.696877904394243,0.38459012331298204,0.32194097954464895,1,No significant signals
OG0007348,6.698548382644276e-10,0.5,2.865889909753339e-5,2.438597958032784e-9,0.5,1.910887210595534e-4,Selection associated with trait
OG0007349,0.5,0.07865540543005672,1,0.5,0.14189075010774851,1,No significant signals
