orthogroup,symbol,test results,test results background,test results shared distribution,adj_test,adj_background,adj_dist,result
OG0005715,KDM2B,0.5,1.110223024625157e-16,6.57193315366178e-4,0.5,9.734417482377009e-16,0.003407639874882507,No evidence of episodic diversifying selection on test branches
OG0005716,TMEM120B,0.5,1.058983883933662e-5,0.9165143867017169,0.5,3.3144472085214866e-5,1,No evidence of episodic diversifying selection on test branches
OG0005717,MORN3,4.793600516528329e-10,9.339045946428204e-4,0.02201027442382619,1.7563005448787536e-9,0.0023098057622289135,0.07752418187374516,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005718,RHOF,0.5,0.03041460745502106,0.97684533904342,0.5,0.059711436686876646,1,No significant signals
OG0005719,HPD,0.5,0.3989632751303506,0.988462984906222,0.5,0.5,1,No significant signals
OG0005720,PSMD9,0.5,0.5,0.9766558650610211,0.5,0.5,1,No significant signals
OG0005721,CFAP251 WDR66,0.5,2.23709939461969e-14,0.07577184200718956,0.5,1.6296176903231313e-13,0.2285568214465732,No evidence of episodic diversifying selection on test branches
OG0005722,BCL7A,0.5,0.005280977474908966,0.9999686298265386,0.5,0.011733396423071167,1,No significant signals
OG0005723,MLXIP,0.5,0,9.837279854129077e-4,0.5,0,0.004915232093396827,No evidence of episodic diversifying selection on test branches
OG0005724,LRRC43,0.1049953394187841,3.520601565831782e-7,0.7815808238751583,0.2434046791669321,1.297584580524201e-6,1,No evidence of episodic diversifying selection on test branches
OG0005725,CLIP1,0,0.1060715724552473,2.494910740979961e-4,0,0.18552615018577132,0.0014011004252070462,Selection associated with trait
OG0005726,ZCCHC8,4.504559492080062e-8,6.622126398762029e-4,0.2542223181820515,1.4924371303392364e-7,0.0016698100773568357,0.6159126376112748,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005727,RSRC2,0.5,0.01681798203385382,0.8734184493964785,0.5,0.03464480279004308,1,No significant signals
OG0005728,KNTC1,4.19111012561757e-9,1.388889003806071e-13,0.005897031337589898,1.4607276289607108e-8,9.36823494850954e-13,0.024650102812324617,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005729,PPTC7,0.5,6.919840798702559e-7,5.626497032776845e-4,0.5,2.465389142526634e-6,0.002954593769517647,No evidence of episodic diversifying selection on test branches
OG0005730,TCTN1,0.3302084082740078,6.887528454415093e-4,0.9908030249956337,0.5,0.0017326939315264016,1,No evidence of episodic diversifying selection on test branches
OG0005731,CCDC63,0.04588638649046417,0.1851555873865609,0.4599004143116926,0.11141997437948287,0.304974581888713,0.9613473877906734,No significant signals
OG0005732,MYL2,0.5,0.002908587288605935,0.259139891348772,0.5,0.006712243838825536,0.6255499636631167,No evidence of episodic diversifying selection on test branches
OG0005733,CUX2,0.5,9.86166578842429e-7,0.03649307793110601,0.5,3.442632340985228e-6,0.1206423355795698,No evidence of episodic diversifying selection on test branches
OG0005734,PHETA1,3.095967926469712e-12,7.210405030094735e-5,1.767735957614036e-10,1.2691855251382704e-11,2.046534769775003e-4,2.332010209937785e-9,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005735,ATXN2,8.584264459821078e-7,0,0.009392156705174792,2.668398873394095e-6,0,0.03694532914844666,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005736,BRAP,0.5,0.5,0.0243546098645353,0.5,0.5,0.0847125376879777,No significant signals
OG0005737,ALDH2,0.5,0.5,0.9995824277776938,0.5,0.5,1,No significant signals
OG0005738,MAPKAPK5,0,0.1213573484702189,2.266409282469795e-11,0,0.20908351456525467,3.3758185766770403e-10,Selection associated with trait
OG0005739,NA,0,0,0.1399076184794747,0,0,0.378480941019498,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005740,TMEM116,0,0.1007989313916687,0,0,0.17726355461562712,0,Selection associated with trait
OG0005741,ERP29,0.5,3.352154330460433e-4,0.9960513493010382,0.5,8.780128200909378e-4,1,No evidence of episodic diversifying selection on test branches
OG0005742,NAA25,0.5,9.484053588748598e-6,0.4103393439379581,0.5,2.9791288478050946e-5,0.8846728157546313,No evidence of episodic diversifying selection on test branches
OG0005743,TRAFD1,0.5,4.644695739131066e-10,0.2040653896590386,0.5,2.2493115235836737e-9,0.5168223242930406,No evidence of episodic diversifying selection on test branches
OG0005744,PTPN11,0.5,0.5,0.6936629453985035,0.5,0.5,1,No significant signals
OG0005745,CMKLR1,0.5,0.001216846891038847,0.8026165015925282,0.5,0.002956370857678322,1,No evidence of episodic diversifying selection on test branches
OG0005746,SART3,0,0,4.433164340911233e-5,0,0,2.8523869298324023e-4,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005747,ISCU,7.999657047896847e-10,0.5,1.52780010864717e-11,2.897824700397627e-9,0.5,2.3155135096729612e-10,Selection associated with trait
OG0005748,TMEM119,0,4.635181127810029e-13,1.333097276329243e-4,0,2.9868099389477283e-12,7.842708245651441e-4,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005749,DAO,1.427910012452571e-10,3.078556319291437e-5,0.1016278197320726,5.36799880441553e-10,9.133296670259888e-5,0.2921884225785237,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005750,SVOP,0.5,0.2697681098162455,0.9999486584038174,0.5,0.4209549458755179,1,No significant signals
OG0005751,USP30,0,0.3286468028179554,0,0,0.49791831785479446,0,Selection associated with trait
OG0005752,ALKBH2,0.3903020549504616,0.008620664275032719,0.9982159905799995,0.5,0.01859502209275502,1,No significant signals
OG0005753,FOXN4,0.5,0.1686512076192958,0.5427300275167652,0.5,0.28089059867925054,1,No significant signals
OG0005754,MYO1H,0.5,1.175839048773719e-4,0.8141568385273094,0.5,3.2551859014996043e-4,1,No evidence of episodic diversifying selection on test branches
OG0005755,KCTD10,0.02805680146148776,0.5,0.7694695389339198,0.06943195877829998,0.5,1,No significant signals
OG0005756,UBE3B,0.5,0.5,0.2039294099881391,0.5,0.5,0.5166291317439566,No significant signals
OG0005757,MMAB,0.5,4.551914400963142e-15,0.2733423915519136,0.5,3.54885290323739e-14,0.6512954450689042,No evidence of episodic diversifying selection on test branches
OG0005758,MVK,0.5,5.222348720135273e-9,0.281157445221337,0.5,2.307003870548783e-8,0.665883013395033,No evidence of episodic diversifying selection on test branches
OG0005759,FAM222A,0.5,0.5,0.4373615263902056,0.5,0.5,0.9265426314273781,No significant signals
OG0005760,TRPV4,0.1260024240118827,0.04139417618261926,0.5625426374203715,0.28778700907860455,0.07943993849248619,1,No significant signals
OG0005761,GLTP,0.3756301140301088,0.5,0.7557781233646887,0.5,0.5,1,No significant signals
OG0005762,TCHP,0.1584047269383012,0.1964296421239995,0.7813719603434472,0.3551384732963882,0.3210391167027557,1,No significant signals
OG0005763,GIT2,0.1959298568921758,0.1032955830603876,1,0.4329043402330204,0.1809554606891891,1,No significant signals
OG0005764,ANKRD13A,0.2565422080295973,1.0773382186357591e-11,0.8300482531309001,0.5,6.069846968798085e-11,1,No evidence of episodic diversifying selection on test branches
OG0005765,SGSM1,0.5,0.02755116369408944,0.9508256283863048,0.5,0.05441071898873802,1,No significant signals
OG0005767,CRYBB2,0.5,6.883382752675971e-15,0.1028037688735857,0.5,5.2437318962726983e-14,0.2948835982207526,No evidence of episodic diversifying selection on test branches
OG0005769,MYO18B,0,0,6.661626805737342e-11,0,0,9.253566352624552e-10,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005770,SEZ6L,0.2406652235793376,0,0.00848524622701674,0.5,0,0.03382373139042048,No evidence of episodic diversifying selection on test branches
OG0005771,ASPHD2,0,0.5,0,0,0.5,0,Selection associated with trait
OG0005772,HPS4,0.5,0.06894069507984679,0.9976151432348469,0.5,0.12624053644117522,1,No significant signals
OG0005773,TFIP11,0.5,8.963849138954316e-6,1,0.5,2.8239224771936895e-5,1,No evidence of episodic diversifying selection on test branches
OG0005774,TPST2,5.666672686643892e-11,0.5,4.628724076805035e-6,2.1727685170676227e-10,0.5,3.474152485747682e-5,Selection associated with trait
OG0005775,PITPNB,5.844655161812984e-5,3.944150389623147e-8,0.6988259476550777,1.6470089798218678e-4,1.609272865242749e-7,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005776,TTC28,0.5,1.280686144463639e-4,0.02623437595462819,0.5,3.5296362720345007e-4,0.09030719550968669,No evidence of episodic diversifying selection on test branches
OG0005777,CHEK2,0.5,0.001023690656838883,0.9947478065076424,0.5,0.0025181975395917266,1,No evidence of episodic diversifying selection on test branches
OG0005778,NA,0.5,5.551115123125783e-17,0.09739037091465796,0.5,4.967874899227562e-16,0.28206702473073963,No evidence of episodic diversifying selection on test branches
OG0005779,CCDC117,0.5,0.4240081416805915,0.9865435109899954,0.5,0.5,1,No significant signals
OG0005780,XBP1,7.133738044728943e-13,1.581457187427304e-12,1,3.03666350413597e-12,9.713222498222774e-12,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005781,SMIM14,0.1430955616276362,3.456462320150511e-5,0.8151757754274493,0.3239207403415024,1.0177687961409499e-4,1,No evidence of episodic diversifying selection on test branches
OG0005782,UBE2K,0.003393311347709205,0.02239020565293148,0.3982793395881733,0.008802672782696482,0.04511404882897998,0.8668786229366328,Selection associated with trait. No difference between FG-BG dist
OG0005783,RHOH,0.5,0.4330017641302389,0.9931741116249465,0.5,0.5,1,No significant signals
OG0005784,RBM47,1.548765576897537e-8,0.5,9.999410171956935e-5,5.2622761297492285e-8,0.5,6.038722653741473e-4,Selection associated with trait
OG0005785,TMEM33,0.5,0.5,0.4232383788324816,0.5,0.5,0.9050419892306142,No significant signals
OG0005786,ATP8A1,2.093381024081964e-12,2.775557561562891e-15,0.9856545013010375,8.688786274534923e-12,2.205663465359528e-14,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005788,ASMTL,0,0.4380339549217661,1.420723350703534e-4,0,0.5,8.324265319558825e-4,Selection associated with trait
OG0005789,P2RY8,0.4871477292444189,0.2369262246431957,0.7644625100527859,0.5,0.3767207046426317,1,No significant signals
OG0005790,AKAP17A,0.276820825439271,0.4266051967702322,1,0.5,0.5,1,No significant signals
OG0005792,RPP21,2.775557561562891e-16,0.4579160266603096,2.15110984580491e-9,1.445227144269871e-15,0.5,2.5054784125969975e-8,Selection associated with trait
OG0005793,PPP1R18,0.5,0.1654403349530983,0.9976684054910792,0.5,0.27602094827146956,1,No significant signals
OG0005794,CUNH6ORF136 C2H6ORF136,0.5,2.441704307175052e-4,0.5711648126980575,0.5,6.524622623457493e-4,1,No evidence of episodic diversifying selection on test branches
OG0005795,MRPS18B,1.482763356541739e-10,1.899245244004755e-4,0.3602219153391859,5.571790745771692e-10,5.144309340099264e-4,0.8071881034037585,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005796,PPP1R10,2.07751593706007e-11,0,7.064418731728139e-5,8.142582843893952e-11,0,4.363703048135283e-4,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005797,GPR155,2.47755326271637e-4,0,0.08560143193567438,6.770049237621556e-4,0,0.2531931007933446,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005798,CHRNA1,1.44063723578336e-6,2.303157664584887e-13,0.01125567578297448,4.425727596190699e-6,1.5226528975796498e-12,0.043330346185881295,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005799,ATF2,0.5,0.02588399217917103,0.8051893019615323,0.5,0.051423339834376976,1,No significant signals
OG0005800,ATP5MC3,0.5,0.5,0.999149139226247,0.5,0.5,1,No significant signals
OG0005801,LNPK,2.775557561562891e-16,2.796048648295857e-5,0.05393365056161192,1.445227144269871e-15,8.338044452912594e-5,0.17053043915242586,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005802,EVX2,3.659327568169557e-4,0.5,2.717626483674795e-4,9.911680993721235e-4,0.5,0.0015163339516261558,Selection associated with trait
OG0005803,HOXD13,0.5,0.133592511350712,0.4031940676043958,0.5,0.22784974245744222,0.8736207964567956,No significant signals
OG0005804,HOXD3,0.5,0.4706145495442683,0.9999997529622763,0.5,0.5,1,No significant signals
OG0005805,HOXD11,9.346967644319193e-13,0.07945679816998602,1.671474683658802e-4,3.95737074334336e-12,0.14334357543528434,9.630454002918291e-4,Selection associated with trait
OG0005806,HOXD10,0.5,0.4452042946452431,0.5012494561119718,0.5,0.5,1,No significant signals
OG0005807,HOXD8,0.5,0.5,0.3880079206181042,0.5,0.5,0.8505117895210419,No significant signals
OG0005808,HOXD4,0.5,0.5,0.9999629771790896,0.5,0.5,1,No significant signals
OG0005809,HNRNPA3,1.524346512959962e-6,6.958090981723508e-7,1,4.677905930196989e-6,2.4769773490676776e-6,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005810,NFE2L2,0.5,0.07470951386596753,0.917860858415817,0.5,0.13574136741467205,1,No significant signals
OG0005811,AGPS,0.1441503230876942,2.774738031452451e-6,0.2176601748478549,0.3261377505884721,9.232058025447717e-6,0.5428331853410191,No evidence of episodic diversifying selection on test branches
OG0005812,TTC30B,0,0.2338813928727787,0,0,0.37281443616154486,0,Selection associated with trait
OG0005813,OSBPL6,1.110223024625157e-15,6.096234628216735e-12,0.005114860440095126,5.57948319111853e-15,3.5288839112098745e-11,0.021676788564438405,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005814,PRKRA,0.06866809369922672,0.1461169114245017,0.6854125033328239,0.16312206502144058,0.24735832383952225,1,No significant signals
OG0005815,PJVK,0.5,0.4530957469765271,0.9967265244050846,0.5,0.5,1,No significant signals
OG0005816,FKBP7,1.5076289769822e-4,0.2560310150635883,0.3215600296832345,4.1630571687313204e-4,0.40204906629655107,0.7389967897732027,Selection associated with trait. No difference between FG-BG dist
OG0005819,MICOS10 MINOS1,3.578433839394046e-4,0.120558176191508,9.788469521376797e-6,9.698642795526488e-4,0.20783076827914546,7.00656867146359e-5,Selection associated with trait
OG0005820,SLC66A1 PQLC2,0,0.02659584356050598,3.108624468950438e-14,0,0.052716543786674015,6.30024265908597e-13,Selection associated with trait
OG0005821,KLHDC7A,0.5,5.980265225752346e-5,0.6175216543880485,0.5,1.7182342385013547e-4,1,No evidence of episodic diversifying selection on test branches
OG0005822,CHORDC1,0.5,0.183335250414022,0.9948404866747643,0.5,0.30209125230063716,1,No significant signals
OG0005823,STRBP,0,0,1.556481416996602e-4,0,0,9.015923817060639e-4,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005824,PSMB7,3.359801881153146e-10,6.100586702473265e-11,5.921946714878557e-4,1.238318802363685e-9,3.1977272757845935e-10,0.0031022110696464302,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005825,GLE1,0,6.825867138654518e-5,1.910769681585656e-4,0,1.9462097632083904e-4,0.0010885978159606495,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005826,PTGES2,0.5,0.5,1,0.5,0.5,1,No significant signals
OG0005827,BBLN CUNH9ORF16 C16H9ORF16,0.5,0.5,0.7043608117042226,0.5,0.5,1,No significant signals
OG0005828,PTRH1,0.04457566241118099,0.0845217735337539,0.6535927428915281,0.10838937412373147,0.15153333916741377,1,No significant signals
OG0005829,SH2D3C,5.135264825445462e-5,0.0262259286780922,0.0778161712652633,1.4523065947517983e-4,0.052030991925770265,0.23382678685055158,Selection associated with trait. No difference between FG-BG dist
OG0005831,NAIF1,0.5,0.5,1,0.5,0.5,1,No significant signals
OG0005832,SLC25A25,0,0,6.936784480160441e-12,0,0,1.1014850071799717e-10,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005833,NUP210,0.4071727265553088,0,0.00716350745048544,0.5,0,0.029132045806626407,No evidence of episodic diversifying selection on test branches
OG0005835,DIRAS2,0.5,0.5,0.9943845320372745,0.5,0.5,1,No significant signals
OG0005836,SYK,0.5,0.3973880477732085,0.8772241416203311,0.5,0.5,1,No significant signals
OG0005837,ARHGEF28,0.5,0.5,0.143159034075137,0.5,0.5,0.3854692846565761,No significant signals
OG0005838,UTP15,0.5,7.740463048300228e-9,0.4904071707450987,0.5,3.3576925924807105e-8,1,No evidence of episodic diversifying selection on test branches
OG0005839,ANKRA2,0.5,0.001274473922060093,0.8905343138241401,0.5,0.003088573878887719,1,No evidence of episodic diversifying selection on test branches
OG0005840,BTF3,0.5,0.07609414532012287,0.9771178259998651,0.5,0.13796746985131852,1,No significant signals
OG0005841,ZNF366,0.4971186059014653,0.5,0.771021000116729,0.5,0.5,1,No significant signals
OG0005842,PTCD2,0,0.5,1.434763197138977e-8,0,0.5,1.5086805234557361e-7,Selection associated with trait
OG0005843,MRPS27,0.5,0.5,0.894570698550421,0.5,0.5,1,No significant signals
OG0005844,MAP1B,0.5,0.2984751987009209,0.9710141904538284,0.5,0.45920077681027005,1,No significant signals
OG0005845,CARTPT,0.5,0.5,0.9728976793328776,0.5,0.5,1,No significant signals
OG0005846,BDP1,4.596669972967149e-5,0.00939922556413364,0.009650772418179687,1.3029669815282577e-4,0.02018384566551179,0.037910932595064464,Selection associated with trait. No difference between FG-BG dist
OG0005847,SERF1A,0.5,0.02130603424158578,0.5189912291099676,0.5,0.043080004749225076,1,No significant signals
OG0005848,SMN1,0.5,5.551115123125783e-17,0.3042909849092053,0.5,4.967874899227562e-16,0.7084568693581551,No evidence of episodic diversifying selection on test branches
OG0005849,NAIP,5.914824185992984e-12,0,0.03467911436330984,2.384112180045798e-11,0,0.11556143846749455,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005850,OCLN,0.5,1.092415867303687e-4,0.9275739654590809,0.5,3.0407741767919286e-4,1,No evidence of episodic diversifying selection on test branches
OG0005851,MARVELD2,0.5,0.007617949573425709,0.7462503662885694,0.5,0.016547944378648854,1,No significant signals
OG0005852,RAD17,5.606626274357041e-15,0.5,0.00217487464385846,2.692549599238948e-14,0.5,0.010070286339192675,Selection associated with trait. No difference between FG-BG dist
OG0005853,AK6,0.5,0.006873657358590579,0.9896688451434659,0.5,0.015021371409404766,1,No significant signals
OG0005854,CCDC125,0.497881432371622,2.146392991120294e-8,0.3869380340798042,0.5,8.97361913825236e-8,0.8493911547515273,No evidence of episodic diversifying selection on test branches
OG0005855,ZFYVE16,5.551115123125783e-17,0.5,0.04177067751252794,2.9987110034663246e-16,0.5,0.13579393057603936,Selection associated with trait. No difference between FG-BG dist
OG0005856,FAM151B,0.5,0.4986901712865011,0.9999756724644656,0.5,0.5,1,No significant signals
OG0005857,ANKRD34B,0.5,0.5,0.9998884574218669,0.5,0.5,1,No significant signals
OG0005858,RASGRF2,0,9.458767102898946e-12,0.4605137264738257,0,5.3676177382614744e-11,0.9619795226366921,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005859,CKMT2,0.5,0.0451256191453433,0.9604144288879521,0.5,0.08582793584259361,1,No significant signals
OG0005860,ZCCHC9,0.5,0.4825593449324242,1,0.5,0.5,1,No significant signals
OG0005861,ATP6AP1L,0,0,0.004341062442746901,0,0,0.018783777189765843,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005862,TMEM131L,0.5,1.06581410364015e-14,0.06467234398597554,0.5,7.958201253582277e-14,0.19910155277646116,No evidence of episodic diversifying selection on test branches
OG0005863,MND1,0.5,0.5,0.9999990216000164,0.5,0.5,1,No significant signals
OG0005864,TRIM2,0.5,0.5,0.5979479521687685,0.5,0.5,1,No significant signals
OG0005865,FHDC1,0.5,0.4898678953172473,0.9983322311707972,0.5,0.5,1,No significant signals
OG0005866,ARFIP1,0.5,6.117603085775691e-7,0.1801837266538171,0.5,2.19402142993381e-6,0.46685927259345306,No evidence of episodic diversifying selection on test branches
OG0005867,FBXW7,0.5,0,0.1697727085990951,0.5,0,0.44467706423019643,No evidence of episodic diversifying selection on test branches
OG0005868,PDE8B,4.052314039881821e-15,0.3339165925789184,0.003304859122685078,1.9591466872143734e-14,0.5,0.01469728151396667,Selection associated with trait. No difference between FG-BG dist
OG0005869,WDR41,8.874745293097064e-7,0,0.9666805071755703,2.75770361818535e-6,0,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005870,OTP,0.5,0.2616002909938402,0.987903917596717,0.5,0.40938316785907647,1,No significant signals
OG0005871,AP3B1,0.08841731125978869,0,0.1193172638951487,0.20741756889189789,0,0.3320165922021276,No evidence of episodic diversifying selection on test branches
OG0005872,SCAMP1,0.5,0.5,0.8522745311173703,0.5,0.5,1,No significant signals
OG0005873,LHFPL2,0.5,0.5,0.9563474037682933,0.5,0.5,1,No significant signals
OG0005874,DMGDH,0.5,1.230165969090535e-11,0.7119751118363534,0.5,6.902234109536071e-11,1,No evidence of episodic diversifying selection on test branches
OG0005875,JMY,0,0.2023035054843367,0,0,0.3288381924232625,0,Selection associated with trait
OG0005876,HOMER1,0.5,1.320366229881631e-4,0.9465761599296747,0.5,3.632056374251632e-4,1,No evidence of episodic diversifying selection on test branches
OG0005877,QKI,0,0,2.105081133407793e-6,0,0,1.6836757974594307e-5,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005878,TMEM81,0.5,0.4851206024957593,0.9995695497824415,0.5,0.5,1,No significant signals
OG0005879,RBBP5,0.5,0,0.009321628320055342,0.5,0,0.03670126091071835,No evidence of episodic diversifying selection on test branches
OG0005880,DSTYK,0.5,0.2101088832313007,1,0.5,0.3393978265196103,1,No significant signals
OG0005881,TMCC2,0,0,0.079833397614392565,0,0,0.23889288483919546,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005882,NUAK2,0.5,0.1559859741208017,0.990046872285345,0.5,0.2620592186851061,1,No significant signals
OG0005883,GNPNAT1,3.138641013755716e-10,0.5,2.045705312903046e-5,1.1602648155934201e-9,0.5,1.397279698331725e-4,Selection associated with trait
OG0005884,STYX,3.193486175501192e-8,0.07032103184004412,0.05928353248092577,1.0666317777995878e-7,0.12857769058604307,0.1851460447816426,Selection associated with trait. No difference between FG-BG dist
OG0005885,PSMC6,0,0.5,6.844331635225132e-5,0,0.5,4.242897275876668e-4,Selection associated with trait
OG0005886,ERO1A,0.5,0.5,0.980884755853223,0.5,0.5,1,No significant signals
OG0005887,GPR137C,0.5,1.253890082875131e-7,0.37173462998101803,0.5,4.816318143453787e-7,0.8257165009896638,No evidence of episodic diversifying selection on test branches
OG0005888,TXNDC16,0,1.065855795165382e-4,0.08314345851296323,0,2.9697089669546736e-4,0.24707906551611664,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005889,PTGER2,0.5,0.03447977984932699,0.052989560009991,0.5,0.06711381349889245,0.16797496422214728,No significant signals
OG0005890,PTGDR,0.1841092383570924,0.03916382779887639,0.05104965019688001,0.40801058866639633,0.075450526663285,0.16253998263568786,No significant signals
OG0005891,NID2,0.5,7.771561172376096e-16,0.009108915523085792,0.5,6.454423261587595e-15,0.03597834547548354,No evidence of episodic diversifying selection on test branches
OG0005892,RTRAF,0.5,0.5,0.9999867337661958,0.5,0.5,1,No significant signals
OG0005893,GNG2,0.5,0.087315496672120907,0.9809789455460295,0.5,0.15599263175072964,1,No significant signals
OG0005894,FRMD6,0.5,0.4043109669897416,0.9999518858784704,0.5,0.5,1,No significant signals
OG0005895,MROH2B,0,0,0.007363751945320574,0,0,0.029862188066918583,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005896,BMP4,6.826081164706954e-4,0.2867271701376884,1,0.0018238007532995983,0.44404741058903996,1,Selection associated with trait. No difference between FG-BG dist
OG0005897,CDKN3,0.4989186318256269,0.001212911019706664,0.4688987355174743,0.5,0.00294863081716388,0.9738472075864504,No evidence of episodic diversifying selection on test branches
OG0005898,CNIH1,0.5,0.5,1,0.5,0.5,1,No significant signals
OG0005899,GMFB,0.5,0.02780687124141923,0.9999298771716876,0.5,0.054890662345630024,1,No significant signals
OG0005900,CGRRF1,0,2.244675556539732e-10,5.028506916415765e-7,0,1.1228567783985458e-9,4.351669885466203e-6,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005901,SAMD4A,0.5,0.5,0.9999201472518475,0.5,0.5,1,No significant signals
OG0005902,GCH1,0.5,0.5,1,0.5,0.5,1,No significant signals
OG0005903,SOCS4,0.483453451701303,0.5,0.1293993693391531,0.5,0.5,0.35414995011417805,No significant signals
OG0005904,MAPK1IP1L,0,0.5,0.001856418864105147,0,0.5,0.008707560352285062,Selection associated with trait
OG0005905,LGALS3,0.5,0.4856574400413068,0.7392620133768117,0.5,0.5,1,No significant signals
OG0005906,DLGAP5,0,0.4355961733354276,1.697851192972166e-9,0,0.5,1.990949081840261e-8,Selection associated with trait
OG0005907,IMP3,0.5,0.5,0.9875333254721306,0.5,0.5,1,No significant signals
OG0005908,FBXO34,0.2969678950862885,0.4876644722116152,0.9500857445682901,0.5,0.5,1,No significant signals
OG0005909,ATG14,0,3.712927903060104e-5,0,0,1.087734531925597e-4,0,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005910,ACTR10,1.067546052169188e-6,0.5,0.04227118541402342,3.3006586407546097e-6,0.5,0.13721486818190498,Selection associated with trait. No difference between FG-BG dist
OG0005911,ARMH4,2.770006446439766e-14,0.4859141238063172,6.529347591222034e-5,1.2757656087008905e-13,0.5,4.076837954865475e-4,Selection associated with trait
OG0005912,NAA30,7.771561172376096e-16,0.004252975060127784,5.48465781901375e-4,3.946894975689127e-15,0.009564772913291539,0.002886523977441449,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005913,AP5M1,0.06500892201617942,8.361882114504837e-8,0.7545726546777598,0.15511089361125358,3.275859113577404e-7,1,No evidence of episodic diversifying selection on test branches
OG0005914,EXOC5,0.5,0,0.001617780965431859,0.5,0,0.007684015628346492,No evidence of episodic diversifying selection on test branches
OG0005915,NA,0.3560059284440208,3.501398981231585e-5,0.9913685519502479,0.5,1.0292495510726268e-4,1,No evidence of episodic diversifying selection on test branches
OG0005916,TIMM22,0.3623334238947065,0.4937712373979184,0.4046926972084213,0.5,0.5,0.8762098077662442,No significant signals
OG0005918,SLITRK6,0.4774171436583102,0.01745582644248744,0.9404960584849328,0.5,0.03587336072982339,1,No significant signals
OG0005919,NQO2,0.2329251673755459,0.2036520023020177,0.8668804225186055,0.5,0.330657491167291,1,No significant signals
OG0005920,RIPK1,0.05995289385853725,5.895000073086187e-7,0.01737731449482338,0.14364129109960724,2.120337931524849e-6,0.06297457271281472,No evidence of episodic diversifying selection on test branches
OG0005921,BPHL,0.5,0.001573914098964402,0.9920887709683227,0.5,0.003767815383800259,1,No evidence of episodic diversifying selection on test branches
OG0005923,PXDC1,1.03423826460225e-5,0.0349533119489136,2.134595217362367e-6,3.0339993023280923e-5,0.06792857884704656,1.7057051718424674e-5,Selection associated with trait
OG0005924,FAM217A,0,2.807576756191921e-5,0,0,8.367883325079384e-5,0,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005925,CDYL,0.4997494524699194,0,0.09147372078295035,0.5,0,0.266896014718696,No evidence of episodic diversifying selection on test branches
OG0005926,CACNA1A,1.526094750570195e-9,0,0.1964246661635923,5.455111099312048e-9,0,0.5009899973415054,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005928,RNASEH2A,0.5,4.940498138495952e-4,0.7978544027381742,0.5,0.0012664416732981036,1,No evidence of episodic diversifying selection on test branches
OG0005930,ABCC3,0,0,0.9799245901942045,0,0,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
