orthogroup,symbol,test results,test results background,test results shared distribution,adj_test,adj_background,adj_dist,result
OG0006248,TRMT9B,0.5,0.06022895665647737,0.6240186713621377,0.5,0.146905690784993,1,No significant signals
OG0006249,DLC1,0,0.5,5.455371028251221e-7,0,0.5,4.665096924751588e-6,Selection associated with trait
OG0006250,SRBD1,1.443289932012704e-15,0.5,9.885296319489534e-5,1.1437940541792987e-14,0.5,5.924332018619282e-4,Selection associated with trait
OG0006251,EPAS1,3.450573160534987e-13,0.5,0.01248389093146296,2.1924566909889705e-12,0.5,0.04612962942821539,Selection associated with trait. No difference between FG-BG dist
OG0006252,TMEM247,5.199138342071308e-10,0.129035045785455,0.007712555811190236,2.4586526345510984e-9,0.3017105510583896,0.03036579539726507,Selection associated with trait. No difference between FG-BG dist
OG0006253,RHOQ,0.121936080173351,3.191827913084921e-10,0.05328397849857469,0.20462184173360085,1.1890692535444212e-9,0.16551311914094233,No evidence of episodic diversifying selection on test branches
OG0006254,PIGF,0.5,5.834221994405198e-13,1.055951470707583e-8,0.5,2.5056752922869766e-12,1.1240103354862758e-7,No evidence of episodic diversifying selection on test branches
OG0006255,CRIPT,0.5,0.5,0.9931135007645076,0.5,0.5,1,No significant signals
OG0006256,SOCS5,0.5,0.5,0.9999947670512163,0.5,0.5,1,No significant signals
OG0006257,MCFD2,8.279942639954352e-4,0.5,0.9690400834304909,0.002021286984659096,0.5,1,Selection associated with trait. No difference between FG-BG dist
OG0006258,TTC7A,0.03524178727280974,0,7.557480302299302e-4,0.06673576084439725,0,0.003787054692304468,No evidence of episodic diversifying selection on test branches
OG0006259,GOT1,8.881784197001252e-16,0.5,0.01584913671874066,7.136765129141025e-15,0.5,0.05701759753685279,Selection associated with trait. No difference between FG-BG dist
OG0006260,SLC25A28,0.4915985949652326,0.4374783492406141,0.9984182616136164,0.5,0.5,1,No significant signals
OG0006261,ENTPD7,0.5,9.401352474291969e-10,0.08220774573013478,0.5,3.4098618739531726e-9,0.23841348242244853,No evidence of episodic diversifying selection on test branches
OG0006262,NA,0.5,0.5,0.9445753361980539,0.5,0.5,1,No significant signals
OG0006263,CUTC,1.603967454971711e-5,1.284119634181735e-6,0.9067670821360777,4.8432429711532395e-5,3.993090662669326e-6,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0006264,ABCC2,0.2272431804592394,0,2.558788304574122e-7,0.3515485312288627,0,2.285217129802317e-6,No evidence of episodic diversifying selection on test branches
OG0006265,DNMBP,0.03076932163269591,0.5,0.9690597317768231,0.05892403394763231,0.5,1,No significant signals
OG0006266,CPN1,0.2103452090542719,0.5,0.9479226276485511,0.3292922285013873,0.5,1,No significant signals
OG0006267,ENTPD1,0.002608130203609504,0,6.797936659141968e-7,0.005944366284444732,0,5.7394481803136185e-6,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0006268,PARL,7.143913338669705e-8,0.5,0.6406738722129763,2.767387020270709e-7,0.5,1,Selection associated with trait. No difference between FG-BG dist
OG0006269,MAP6D1,0.5,3.101674472816285e-11,6.550315845288424e-15,0.5,1.2156653481771798e-10,1.4387419625666502e-13,No evidence of episodic diversifying selection on test branches
OG0006270,YEATS2,0.5,0,0,0.5,0,0,No evidence of episodic diversifying selection on test branches
OG0006271,GPR148,0.2451129328547006,0.5,0.5418336339507956,0.3747337288082817,0.5,1,No significant signals
OG0006272,NA,0.003181208071975195,0.006111580706303299,0.5336221203241793,0.00716021414619622,0.015844703245161396,1,Selection associated with trait. No difference between FG-BG dist
OG0006273,MTAP,0.1136373237842203,0,8.654106731231792e-8,0.1919612336577479,0,8.312168662827962e-7,No evidence of episodic diversifying selection on test branches
OG0006275,HACD4,2.568201762365163e-10,0.5,0.09356401756322652,1.2577938908606746e-9,0.5,0.2651286863104657,Selection associated with trait. No difference between FG-BG dist
OG0006276,NUP107,0.1913026125317998,0.5,0.9987503173655433,0.30382323524503496,0.5,1,No significant signals
OG0006277,MDM1,0.00314644713641804,0.009345493357448942,0.5059118145435766,0.007092351811541401,0.024027302292145915,1,Selection associated with trait. No difference between FG-BG dist
OG0006278,IL22,0.05246440532885988,0,3.171152229697327e-11,0.09600908515879751,0,4.63566746550687e-10,No evidence of episodic diversifying selection on test branches
OG0006279,IFNG,0.5,0.5,0.9999757180639458,0.5,0.5,1,No significant signals
OG0006280,DYRK2,2.84257958283185e-4,0.5,0.9946347628768162,7.378429427062636e-4,0.5,1,Selection associated with trait. No difference between FG-BG dist
OG0006281,CAND1,0.466179878452165,0.5,0.7342388891449553,0.5,0.5,1,No significant signals
OG0006283,SLC7A7,5.018774429210726e-6,7.471800955727304e-14,0.1840494602444668,1.603857973057224e-5,3.392495565103047e-13,0.46517641032582235,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0006284,MRPL52,0.2718869298657265,0.5,0.9899867973160541,0.408775102685545,0.5,1,No significant signals
OG0006285,PRMT5,0.474552457559032,0,4.932915431687945e-8,0.5,0,4.867668203629131e-7,No evidence of episodic diversifying selection on test branches
OG0006286,HAUS4,3.683729959957915e-8,0.2389110456696275,0.5031197095942386,1.4813661279496186e-7,0.5,0.9995453429681495,Selection associated with trait. No difference between FG-BG dist
OG0006287,CUNH14ORF93 CZH14ORF93,0.2282669246947288,1.259077286874799e-9,0.01142915655033117,0.3525650484219495,4.5457049814829e-9,0.04279875412659712,No evidence of episodic diversifying selection on test branches
OG0006288,PSMB11,1.040845187816331e-10,0.5,0.7020034149725253,5.273696870821153e-10,0.5,1,Selection associated with trait. No difference between FG-BG dist
OG0006289,CEBPE,4.009015279454742e-5,0.5,0.4811689821977381,1.1510954953019687e-4,0.5,0.9700825727501107,Selection associated with trait. No difference between FG-BG dist
OG0006290,MSRB1,0.04173757557881913,0.5,0.8857121392836377,0.07796316070288702,0.5,1,No significant signals
OG0006291,NXPH1,0.1474384533150588,0.5,0.901244075194177,0.24248049695714918,0.5,1,No significant signals
OG0006292,ICA1,0.4705537396338043,0.5,0.9997465749280751,0.5,0.5,1,No significant signals
OG0006293,PHLDB2,0.5,0.5,0.9389861704689618,0.5,0.5,1,No significant signals
OG0006294,TMPRSS7,0,3.244071677954707e-13,0.005666728926584375,0,1.4114729160894938e-12,0.02288310817847199,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0006295,CUNH3ORF52 C6H3ORF52,0.006648477495062921,0.5,0.224008490627659,0.014280447813917727,0.5,0.5456148263134707,No significant signals
OG0006296,CD200,0,3.200721299451148e-4,0.4140510741928254,0,8.75720585692388e-4,0.8730989269163526,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0006297,BTLA,3.532327518295797e-4,0.5,0.9735174269916561,9.049367182750689e-4,0.5,1,Selection associated with trait. No difference between FG-BG dist
OG0006298,ZNF654,0.4980199696303521,4.429789868254375e-14,0.03375769035872367,0.5,2.033708303441558e-13,0.11061683164119449,No evidence of episodic diversifying selection on test branches
OG0006299,CUNH3ORF38 C6H3ORF38,0.1867642291680711,0.5,0.998257535603624,0.29765334055625914,0.5,1,No significant signals
OG0006301,WDR25,2.460389629255211e-7,0,1.13187279461302e-5,9.060515681521103e-7,0,7.957130109326623e-5,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0006302,WARS1 WARS,2.126077092157175e-14,0.5,0.3212379740279727,1.509357765014618e-13,0.5,0.723266034456155,Selection associated with trait. No difference between FG-BG dist
OG0006303,SLC25A47,0.06210124277249629,0.5,0.9992278535649615,0.11210349498397641,0.5,1,No significant signals
OG0006304,SLC25A29,0.5,0.5,0.9498908069687512,0.5,0.5,1,No significant signals
OG0006305,YY1,0.4829705857486623,0.5,0.9804768738014968,0.5,0.5,1,No significant signals
OG0006306,EML1,0,3.333167075680876e-12,0.004918199356124031,0,1.3729285041857355e-11,0.02026766534661779,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0006307,NA,2.586577354279362e-4,0.4140740304417181,0.1851183742360939,6.760567932326667e-4,0.5,0.4676049067831747,Selection associated with trait. No difference between FG-BG dist
OG0006308,NA,2.743632965024889e-4,0.5,0.8572265875450724,7.130150053851469e-4,0.5,1,Selection associated with trait. No difference between FG-BG dist
OG0006309,CCDC85C,1.016530248865166e-9,0.5,0.9594998256913658,4.676795732950105e-9,0.5,1,Selection associated with trait. No difference between FG-BG dist
OG0006310,CCNK,1.111421563939619e-4,0.5,0.7987082823244571,3.037979221204505e-4,0.5,1,Selection associated with trait. No difference between FG-BG dist
OG0006311,SETD3,0.5,6.88408573606969e-5,0.08073807669595523,0.5,1.9456197896782198e-4,0.23485960192497363,No evidence of episodic diversifying selection on test branches
OG0006312,PRDM8,2.706093682469657e-10,9.239890821529095e-4,0.01195978660117125,1.320842342249995e-9,0.0024740722515319553,0.04451612612754236,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0006313,CILP,2.325308242678847e-5,1.121325254871408e-14,0.05901266939113337,6.87973248962145e-5,5.3172321948806374e-14,0.17988574882383523,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0006314,KBTBD13,0.3572474482865195,0.5,0.9943708315959442,0.5,0.5,1,No significant signals
OG0006315,UBAP1L,0.5,0.2170622078994018,0.5482171411659988,0.5,0.4910996986042937,1,No significant signals
OG0006316,PDCD7,0.2490685170621679,0.5,0.8057058548074495,0.37976086771689527,0.5,1,No significant signals
OG0006317,CLPX,5.078385995063717e-4,5.048577046071201e-4,0.01907747419389649,0.0012764551960871742,0.0013683177499749506,0.06724906789164163,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0006318,SPG21,0.4980814680797291,0.5,0.9938150583029502,0.5,0.5,1,No significant signals
OG0006319,SLCO3A1,0.5,2.707566564807973e-5,0.001618225963408104,0.5,7.847046567933088e-5,0.007520672904899625,No evidence of episodic diversifying selection on test branches
OG0006320,ST8SIA2,0,0.5,2.946168238715519e-5,0,0.5,1.9271458758763493e-4,Selection associated with trait
OG0006321,LRRC28,0.04835983330850563,0,2.321587366793665e-12,0.08911967577764218,0,3.893607959734956e-11,No evidence of episodic diversifying selection on test branches
OG0006322,MEF2A,0,0.5,0.001360547859672545,0,0.5,0.006455143189477086,Selection associated with trait
OG0006323,LYSMD4,0.1787981644661577,0.5,0.8530506971780881,0.2868061752159646,0.5,1,No significant signals
OG0006324,CERS3,2.262967591093457e-12,1.332267629550188e-15,6.965137209602457e-5,1.3487411524326981e-11,6.7070646108943156e-15,4.280987032095146e-4,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0006325,LINS1,0.2465256586348077,0.5,0.998566210441103,0.37646604020215735,0.5,1,No significant signals
OG0006326,ASB7,0.5,3.795385672411555e-9,0.001249231476249446,0.5,1.3319248827676237e-8,0.005982761037887497,No evidence of episodic diversifying selection on test branches
OG0006327,ALDH1A3,3.678379822957822e-11,0.03325327407182455,0.5857902108453539,1.9315958123711767e-10,0.0828364518760995,1,Selection associated with trait. No difference between FG-BG dist
OG0006328,LRRK1,2.580313740452311e-11,5.907017988742713e-4,1,1.3818091033338057e-10,0.0015929988680143173,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0006329,PCSK6,0.5,2.638718783409821e-5,1,0.5,7.652638187543094e-5,1,No evidence of episodic diversifying selection on test branches
OG0006330,PLEKHO2,0.08750103874100168,0.3572319409304313,0.7735906508759813,0.15236096363473411,0.5,1,No significant signals
OG0006331,MRPL46,9.806424377145628e-6,9.992007221626409e-16,5.57975185400128e-6,3.0287222184089317e-5,5.062694993908369e-15,4.10605208711965e-5,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0006332,MRPS11,2.009171973238466e-8,0,3.375803018390577e-5,8.283646620488653e-8,0,2.1899699641043515e-4,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0006333,DET1,0.5,0,0,0.5,0,0,No evidence of episodic diversifying selection on test branches
OG0006334,AEN,0,0.5,0.02808916916191173,0,0.5,0.09381847546398461,Selection associated with trait. No difference between FG-BG dist
OG0006335,HAPLN3,0.5,0.5,0.6599019025354927,0.5,0.5,1,No significant signals
OG0006336,NA,0.3493056702371556,1.600386489997163e-13,7.608073615550381e-9,0.5,7.117032211940108e-13,8.30268210201425e-8,No evidence of episodic diversifying selection on test branches
OG0006337,PLIN1,0.3969378952735887,0,0,0.5,0,0,No evidence of episodic diversifying selection on test branches
OG0006338,PEX11A,3.347693349980974e-5,0.5,0.9769687859150321,9.702256614445865e-5,0.5,1,Selection associated with trait. No difference between FG-BG dist
OG0006339,MTHFS,1.210143096841421e-14,1.485038758630708e-10,2.874889215576104e-11,8.785720100726221e-14,5.616925444576113e-10,4.2239883313405103e-10,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0006340,BCL2A1,0.5,0.5,0.9999928481933548,0.5,0.5,1,No significant signals
OG0006341,ZFAND6,2.416793277781881e-6,0,7.764175097846326e-6,7.988895731827502e-6,0,5.599264274730176e-5,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0006342,FAH,0.007717667502700587,0.5,0.9717013780098142,0.016418066511398936,0.5,1,No significant signals
OG0006343,CTXND1,0.5,0.5,0.9568814733260715,0.5,0.5,1,No significant signals
OG0006344,ARNT2,0.001211806142458305,0.49809572163948,0.9906579400278991,0.0028810358123170805,0.5,1,Selection associated with trait. No difference between FG-BG dist
OG0006345,CEMIP,0.02652864769177271,0.5,0.6833496839941364,0.05138910637767208,0.5,1,No significant signals
OG0006346,MESD,0.04710067775024185,9.89722834481288e-5,0.03535374996566076,0.0870959968484173,2.772761867789274e-4,0.11506256194164281,No evidence of episodic diversifying selection on test branches
OG0006347,CFAP161,0,0.5,0.06496856373827697,0,0.5,0.19474816438900205,Selection associated with trait. No difference between FG-BG dist
OG0006348,IL16,0.003426560573270954,1.110223024625157e-16,0.06308169130795716,0.007670319503643776,5.919821352499143e-16,0.1900797202573333,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0006349,STARD5,0.5,0.5,0.9827916831896435,0.5,0.5,1,No significant signals
OG0006350,TMC3,5.448402617957981e-9,0,1.652943438956722e-5,2.365804127235743e-8,0,1.1307962466981401e-4,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0006351,EFL1,0.151019625837481,0.5,0.922991022031416,0.2476172493364078,0.5,1,No significant signals
OG0006352,SH3GL3,0.009688935561732281,0.5,0.8515569191287292,0.020336659798988885,0.5,1,No significant signals
OG0006353,BNC1,7.722044896164015e-4,0,0.6987314446818275,0.001894177339325493,0,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0006354,HDGFL3,0,0.5,0.002747013984574109,0,0.5,0.012116543844293752,Selection associated with trait. No difference between FG-BG dist
OG0006355,TM6SF1,0.4851493630325287,0.5,0.9999863197840568,0.5,0.5,1,No significant signals
OG0006356,BTBD1,0.2256131779517129,0.5,0.8969342291307043,0.3493391379484923,0.5,1,No significant signals
OG0006357,RAMAC RAMMET,0.04711646703843175,0.5,0.8276892440095468,0.08710658101913873,0.5,1,No significant signals
OG0006358,HOMER2,4.809108766767878e-8,0.5,0.03482849137592303,1.900366541899964e-7,0.5,0.11369512047047828,Selection associated with trait. No difference between FG-BG dist
OG0006359,WHAMM,0.002365255481937001,5.551115123125783e-17,0.01096601158968413,0.005423667445861899,3.0005840272036556e-16,0.041310361867737816,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0006360,GATM,8.457943793671596e-7,0.5,0.9731011143635089,2.9348454527038488e-6,0.5,1,Selection associated with trait. No difference between FG-BG dist
OG0006361,HDC,0.005213735801610553,0.1325247695097453,0.3127902648256757,0.01139385596644892,0.30962995554463707,0.7086091496862297,No significant signals
OG0006362,GABPB1,2.385930342185816e-11,0.5,0.01096963387705818,1.2856688157706134e-10,0.5,0.041310361867737816,Selection associated with trait. No difference between FG-BG dist
OG0006363,USP8,0.04884522180487016,0.1948987494625792,0.2306056710547402,0.08993756372326518,0.44502738201824815,0.5579954499080708,No significant signals
OG0006364,USP50,0.1404295084014816,2.109423746787797e-15,0.02080635878199022,0.2321002608301035,1.0449314885347222e-14,0.07251640310082294,No evidence of episodic diversifying selection on test branches
OG0006365,TRPM7,0,0,7.618664588093793e-10,0,0,9.39201187255893e-9,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0006366,SPPL2A,2.578793404883761e-5,0,1.409531355939242e-4,7.570175755042084e-5,0,8.175659754891555e-4,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0006367,BLOC1S6,0.02289684461275465,0.5,0.2460133680733576,0.04498281345715749,0.5,0.5894240551790799,No significant signals
OG0006368,SLC30A4,0.5,0.5,0.9966332443386188,0.5,0.5,1,No significant signals
OG0006369,SPATA5L1,0.5,0.3817339221030992,0.7756534172828491,0.5,0.5,1,No significant signals
OG0006370,NA,4.878763726345881e-9,0.5,0.09240657924807982,2.1302129812208504e-8,0.5,0.26245045514042753,Selection associated with trait. No difference between FG-BG dist
OG0006371,DTWD1,0.5,0.5,0.9352409895648118,0.5,0.5,1,No significant signals
OG0006372,FGF7,0.4512868660906016,0.5,0.9260349662300374,0.5,0.5,1,No significant signals
OG0006373,GALK2,9.781072276049407e-5,0.5,0.9556185284613385,2.6957133591379485e-4,0.5,1,Selection associated with trait. No difference between FG-BG dist
OG0006374,COPS2,1.720365671181723e-5,0.5,1,5.176649693465449e-5,0.5,1,Selection associated with trait. No difference between FG-BG dist
OG0006375,SECISBP2L,0,8.798517470154366e-14,1.469664139023275e-4,0,3.97818026053897e-13,8.484638731892877e-4,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0006376,SHC4,0.3467644298264496,0.5,0.9135105086487447,0.49948391739648723,0.5,1,No significant signals
OG0006377,CEP152,0,0.480250460241529,0.001409756238166859,0,0.5,0.006655772223183851,Selection associated with trait
OG0006378,FBN1,0,0,0.005659100117221927,0,0,0.0228742888437359,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0006379,DUT,1.49267150097443e-5,0.5,0.4997436642452813,4.521378778240363e-5,0.5,0.9951177336352197,Selection associated with trait. No difference between FG-BG dist
OG0006380,MYEF2,0.003310689394593835,1.705253889205949e-7,0.2883801976717763,0.007426310528982646,5.520863134002351e-7,0.6662152244131213,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0006381,SLC24A5,0.5,1.724509424150256e-12,7.149301151088139e-10,0.5,7.244613862425396e-12,8.85122348519553e-9,No evidence of episodic diversifying selection on test branches
OG0006382,DMXL2,0,0,1.47493128821452e-12,0,0,2.54264051159531e-11,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0006383,GLDN,0.002662696562810318,0.5,0.09799271383478314,0.006062345712854641,0.5,0.2755129777538055,Selection associated with trait. No difference between FG-BG dist
OG0006384,TNFAIP8L3,9.029842786204556e-4,9.998114977038952e-7,0.2334197795032154,0.002192599872946527,3.120219509963761e-6,0.563462976797999,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0006385,AP4E1,2.304020752925129e-4,0.1425673296975133,1,6.077109294670548e-4,0.33148244793183235,1,Selection associated with trait. No difference between FG-BG dist
OG0006386,LYSMD2,0.5,0.05426145630006618,0.4931490737855068,0.5,0.13306280612660037,0.9858424773711656,No significant signals
OG0006387,CDC6,0.1568633318993938,0.5,0.9375542103436165,0.25603456700440475,0.5,1,No significant signals
OG0006388,WIPF2,0.5,8.508777016302815e-11,7.435437362042219e-4,0.5,3.2596262195256554e-10,0.0037367174756744114,No evidence of episodic diversifying selection on test branches
OG0006389,RAPGEFL1,0,0,0.9139394105613801,0,0,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0006390,CASC3,0,0.5,6.513377297705514e-4,0,0.5,0.003304030898847803,Selection associated with trait
OG0006391,NR1D1,0.5,0,1.66644475996236e-13,0.5,0,3.1080631363608323e-12,No evidence of episodic diversifying selection on test branches
OG0006392,MED24,0.5,0.5,0.9985975240330237,0.5,0.5,1,No significant signals
OG0006393,NA,0.1839107567936495,0.5,0.9974586187234579,0.29394095757335204,0.5,1,No significant signals
OG0006394,PSMD3,0.5,0.5,0.9470354865900689,0.5,0.5,1,No significant signals
OG0006395,GSDMA,5.551115123125783e-17,0.5,0.9473196256138664,4.887014270145526e-16,0.5,1,Selection associated with trait. No difference between FG-BG dist
OG0006396,LRRC3C,0.5,0.5,0.9999946384261339,0.5,0.5,1,No significant signals
OG0006397,ZPBP2,0.1324191082971279,0.5,0.0512380239818403,0.2202065647969533,0.5,0.15973121741312893,No significant signals
OG0006398,IKZF3,1.980517206122689e-4,0.5,0.3954343803594791,5.263942230278179e-4,0.5,0.8447516977612767,Selection associated with trait. No difference between FG-BG dist
OG0006399,GRB7,4.170968570527123e-10,1.211754992846981e-6,0.002518971093662836,1.9920288084625674e-9,3.7694204558223488e-6,0.011248284749514025,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0006400,MIEN1,0.002879373286241382,0.5,0.6012558612795165,0.006528188739620885,0.5,1,Selection associated with trait. No difference between FG-BG dist
OG0006401,ERBB2,3.979943369314398e-8,0.5,0.0762843776950215,1.5923453498865835e-7,0.5,0.2236083521217699,Selection associated with trait. No difference between FG-BG dist
OG0006402,PGAP3,0.5,0.5,0.9984176191529732,0.5,0.5,1,No significant signals
OG0006403,PNMT,0.31916203617437,0.5,0.9357001842409786,0.46663765180824435,0.5,1,No significant signals
OG0006404,TCAP,0.5,0.5,0.9999873843593692,0.5,0.5,1,No significant signals
OG0006405,MREG,3.70495170648466e-6,0.5,0.639213311473848,1.1999495534400543e-5,0.5,1,Selection associated with trait. No difference between FG-BG dist
OG0006406,STARD3,0.5,3.505370422263177e-7,0.006460497130936549,0.5,1.1185647357767528e-6,0.025812161667186008,No evidence of episodic diversifying selection on test branches
OG0006407,PPP1R1B,0.5,0,5.856718443553177e-10,0.5,0,7.3348829827075535e-9,No evidence of episodic diversifying selection on test branches
OG0006408,MED1,0.5,0.5,0.9998797888745796,0.5,0.5,1,No significant signals
OG0006409,NA,2.275957200481571e-14,0.5,1,1.6131149560169954e-13,0.5,1,Selection associated with trait. No difference between FG-BG dist
OG0006410,RPL19,0.5,0.5,1,0.5,0.5,1,No significant signals
OG0006411,CACNB1,0,0.4981132259890146,0.0790829974385856,0,0.5,0.23088041554810737,Selection associated with trait. No difference between FG-BG dist
OG0006412,SLC25A39,6.717676415135543e-11,0.5,0.9784401160530762,3.4542348007476526e-10,0.5,1,Selection associated with trait. No difference between FG-BG dist
OG0006413,RUNDC3A,1.717749498197918e-9,1.236233337920112e-13,0.04888469563036391,7.75856166879164e-9,5.528869925767777e-13,0.1535007822877973,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0006414,SLC4A1,0,0.5,0.745596295594096,0,0.5,1,Selection associated with trait. No difference between FG-BG dist
OG0006415,TMUB2,0.5,0.5,0.946478365197108,0.5,0.5,1,No significant signals
OG0006416,HROB CUNH17ORF53,0.5,0.5,0.9780128599012128,0.5,0.5,1,No significant signals
OG0006417,FKBP10,0.5,0.5,0.9948606704623629,0.5,0.5,1,No significant signals
OG0006418,NT5C3B,1.456542830791108e-8,0.5,0.9602030793139583,6.086393847255552e-8,0.5,1,Selection associated with trait. No difference between FG-BG dist
OG0006419,ODAD4 TTC25,1.819391216770772e-4,0.5,0.9139418731675689,4.8505889063260203e-4,0.5,1,Selection associated with trait. No difference between FG-BG dist
OG0006420,CNP,0.2612348304156629,0.5,0.9977194471586356,0.39481771261214577,0.5,1,No significant signals
OG0006421,DNAJC7,0.09407497787494223,0,1.327426884726313e-4,0.16259733543633914,0,7.756618676854498e-4,No evidence of episodic diversifying selection on test branches
OG0006422,NKIRAS2,5.551115123125783e-17,0.5,0.06543895580289316,4.887014270145526e-16,0.5,0.19595457561184684,Selection associated with trait. No difference between FG-BG dist
OG0006423,TRIAP1,0.5,0.5,0.8257195210219416,0.5,0.5,1,No significant signals
OG0006424,GATC,5.329175712276424e-6,0.5,0.9456220517069298,1.7005415418156404e-5,0.5,1,Selection associated with trait. No difference between FG-BG dist
OG0006425,SRSF9,2.103801992392462e-5,0.5,0.9961929737604259,6.27587123135621e-5,0.5,1,Selection associated with trait. No difference between FG-BG dist
OG0006426,RNF10,6.490825099625397e-10,0,0.1094447110405139,3.0461822349326564e-9,0,0.30279236871630666,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0006427,POP5,0.1020316601905547,1.922102255136338e-9,5.246564500160922e-5,0.17467497275747979,6.8621587937086916e-9,3.2901282017675805e-4,No evidence of episodic diversifying selection on test branches
OG0006428,MLEC,0.01434202840606874,3.037403661920735e-12,0.1960686093475649,0.02924503153301576,1.2534902856586573e-11,0.4905454789470738,No evidence of episodic diversifying selection on test branches
OG0006429,UNC119B,0.2542549949175149,0.5,0.9972102928948402,0.3862248070942907,0.5,1,No significant signals
OG0006430,ACADS,0.002706654634866745,0.5,0.8368966614236122,0.006155949858117427,0.5,1,Selection associated with trait. No difference between FG-BG dist
OG0006431,SPPL3,1.055266984906211e-13,0,1,7.030239020306659e-13,0,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0006432,RNF185,1.306148760132908e-4,0.5,0.2757916526660313,3.5433891442602464e-4,0.5,0.6428972816181543,Selection associated with trait. No difference between FG-BG dist
OG0006433,LIMK2,4.083217097772263e-10,0,0.002823375293339425,1.953353276070822e-9,0,0.012402786694700194,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0006435,DRG1,0.2022641918583448,1.27496929680504e-9,3.835355802950247e-7,0.31861203753235784,4.601161090304761e-9,3.342514513467416e-6,No evidence of episodic diversifying selection on test branches
OG0006436,EIF4ENIF1,0.02158687524371738,0.5,0.6838192096659756,0.04266106836244125,0.5,1,No significant signals
OG0006437,SLC5A1,1.124626266853501e-4,0.5,0.2779202052078874,3.0701942313407564e-4,0.5,0.646538025771252,Selection associated with trait. No difference between FG-BG dist
OG0006438,RSPH14,5.125840285777339e-4,0.5,0.8534774595263337,0.0012872612255692712,0.5,1,Selection associated with trait. No difference between FG-BG dist
OG0006439,RAB36,0,0.5,1.162070439875151e-12,0,0.5,2.019389073630433e-11,Selection associated with trait
OG0006440,ADORA2A,0.1720121361001167,0.1286120586944375,0.716395245555749,0.2770506282915336,0.3008131772815303,1,No significant signals
OG0006441,LRRC75B,2.976451360992005e-6,0.001410569167720699,0.3286631489222432,9.73109560937847e-6,0.00374909876457461,0.7358993249089503,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0006442,GGT1,0.01191697218514615,0,0,0.02459563016700567,0,0,No evidence of episodic diversifying selection on test branches
OG0006443,GGT5,0.1559310994509351,0.5,0.6046535514942878,0.2547532064656206,0.5,1,No significant signals
OG0006444,SMPD4,1.469602070036657e-7,0,2.262634524186069e-13,5.51515017957382e-7,0,4.157290694757164e-12,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0006445,OXSR1,0.4314992883572422,0.5,0.9623881320303947,0.5,0.5,1,No significant signals
OG0006446,SLC22A13,0.02744763074540313,3.598705943796965e-7,1,0.05300865799391178,1.1475018879004767e-6,1,No evidence of episodic diversifying selection on test branches
OG0006447,XIRP1,0.4331060545450182,2.386979502944087e-15,1.519996094314635e-4,0.5,1.1783753918127854e-14,8.75186041264062e-4,No evidence of episodic diversifying selection on test branches
OG0006448,ZFHX3,0,0,0.6754085885411346,0,0,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
